r,t,m,y,TotalAnnualTechnologyActivityByMode
"Atlantis_00A","DIST_RES",1,2014,10.438197602315
"Atlantis_00A","DIST_RES",1,2015,11.1306324927656
"Atlantis_00A","DIST_RES",1,2016,11.7507234394378
"Atlantis_00A","DIST_RES",1,2017,11.9987598181067
"Atlantis_00A","DIST_RES",1,2018,12.3501446878876
"Atlantis_00A","DIST_RES",1,2019,12.6601901612236
"Atlantis_00A","DIST_RES",1,2020,13.5593220338983
"Atlantis_00A","DIST_RES",1,2021,13.5386523356759
"Atlantis_00A","DIST_RES",1,2022,14.0450599421248
"Atlantis_00A","DIST_RES",1,2023,14.3861099627945
"Atlantis_00A","DIST_RES",1,2024,14.7271599834642
"Atlantis_00A","DIST_RES",1,2025,15.0785448532451
"Atlantis_00A","DIST_RES",1,2026,15.4402645721372
"Atlantis_00A","DIST_RES",1,2027,15.8123191401406
"Atlantis_00A","DIST_RES",1,2028,16.1947085572551
"Atlantis_00A","DIST_RES",1,2029,16.5874328234808
"Atlantis_00A","DIST_RES",1,2030,16.7424555601488
"Atlantis_00A","DIST_RES",1,2031,17.1765192228193
"Atlantis_00A","DIST_RES",1,2032,17.6312525837123
"Atlantis_00A","DIST_RES",1,2033,18.0859859446052
"Atlantis_00A","DIST_RES",1,2034,18.5613890037205
"Atlantis_00A","DIST_RES",1,2035,18.9231087226126
"Atlantis_00A","DIST_RES",1,2036,19.4708557255064
"Atlantis_00A","DIST_RES",1,2037,20.0289375775114
"Atlantis_00A","DIST_RES",1,2038,20.5973542786275
"Atlantis_00A","DIST_RES",1,2039,21.1864406779661
"Atlantis_00A","DIST_RES",1,2040,21.6308391897478
"Atlantis_00A","DIST_RES",1,2041,22.25093013642
"Atlantis_00A","DIST_RES",1,2042,22.8813559322034
"Atlantis_00A","DIST_RES",1,2043,23.5324514262092
"Atlantis_00A","DIST_RES",1,2044,24.2042166184374
"Atlantis_00A","DIST_RES",1,2045,24.896651508888
"Atlantis_00A","DIST_RES",1,2046,25.609756097561
"Atlantis_00A","DIST_RES",1,2047,26.3331955353452
"Atlantis_00A","DIST_RES",1,2048,27.087639520463
"Atlantis_00A","DIST_RES",1,2049,27.8627532038032
"Atlantis_00A","DIST_RES",1,2050,27.800744109136
"Atlantis_00A","DIST_RES",1,2051,28.5965274906986
"Atlantis_00A","DIST_RES",1,2052,29.4129805704837
"Atlantis_00A","DIST_RES",1,2053,30.2501033484911
"Atlantis_00A","DIST_RES",1,2054,31.107895824721
"Atlantis_00A","DIST_RES",1,2055,31.9966928482844
"Atlantis_00A","DIST_SER",1,2014,6.50062009094667
"Atlantis_00A","DIST_SER",1,2015,7.02769739561802
"Atlantis_00A","DIST_SER",1,2016,7.44109136006614
"Atlantis_00A","DIST_SER",1,2017,7.74080198429103
"Atlantis_00A","DIST_SER",1,2018,8.10252170318313
"Atlantis_00A","DIST_SER",1,2019,8.3402232327408
"Atlantis_00A","DIST_SER",1,2020,7.6477883422902
"Atlantis_00A","DIST_SER",1,2021,8.89830508474576
"Atlantis_00A","DIST_SER",1,2022,9.13600661430343
"Atlantis_00A","DIST_SER",1,2023,9.3840429929723
"Atlantis_00A","DIST_SER",1,2024,9.64241422075238
"Atlantis_00A","DIST_SER",1,2025,9.90078544853245
"Atlantis_00A","DIST_SER",1,2026,10.1591566763125
"Atlantis_00A","DIST_SER",1,2027,10.438197602315
"Atlantis_00A","DIST_SER",1,2028,10.5312112443158
"Atlantis_00A","DIST_SER",1,2029,10.7275733774287
"Atlantis_00A","DIST_SER",1,2030,10.9239355105415
"Atlantis_00A","DIST_SER",1,2031,11.1306324927656
"Atlantis_00A","DIST_SER",1,2032,11.3373294749897
"Atlantis_00A","DIST_SER",1,2033,11.5130219098801
"Atlantis_00A","DIST_SER",1,2034,11.6680446465482
"Atlantis_00A","DIST_SER",1,2035,11.8230673832162
"Atlantis_00A","DIST_SER",1,2036,11.9884249689955
"Atlantis_00A","DIST_SER",1,2037,12.1537825547747
"Atlantis_00A","DIST_SER",1,2038,12.2881355932203
"Atlantis_00A","DIST_SER",1,2039,12.4018189334436
"Atlantis_00A","DIST_SER",1,2040,12.5155022736668
"Atlantis_00A","DIST_SER",1,2041,12.62918561389
"Atlantis_00A","DIST_SER",1,2042,12.7532038032245
"Atlantis_00A","DIST_SER",1,2043,12.8668871434477
"Atlantis_00A","DIST_SER",1,2044,12.9805704836709
"Atlantis_00A","DIST_SER",1,2045,13.1045886730054
"Atlantis_00A","DIST_SER",1,2046,13.2182720132286
"Atlantis_00A","DIST_SER",1,2047,13.342290202563
"Atlantis_00A","DIST_SER",1,2048,13.4146341463415
"Atlantis_00A","DIST_SER",1,2049,13.5386523356759
"Atlantis_00A","DIST_SER",1,2050,13.6626705250103
"Atlantis_00A","DIST_SER",1,2051,13.7866887143448
"Atlantis_00A","DIST_SER",1,2052,13.9107069036792
"Atlantis_00A","DIST_SER",1,2053,14.0450599421248
"Atlantis_00A","DIST_SER",1,2054,14.1690781314593
"Atlantis_00A","DIST_SER",1,2055,14.3034311699049
"Atlantis_00A","DIST_TRA",1,2014,0.010334849111203
"Atlantis_00A","DIST_TRA",1,2015,0.0310045473336089
"Atlantis_00A","DIST_TRA",1,2016,0.0310045473336089
"Atlantis_00A","DIST_TRA",1,2017,0.0516742455560149
"Atlantis_00A","DIST_TRA",1,2018,0.0826787928896238
"Atlantis_00A","DIST_TRA",1,2019,0.113683340223233
"Atlantis_00A","DIST_TRA",1,2020,0.0723439437784208
"Atlantis_00A","DIST_TRA",1,2021,0.0930136420008268
"Atlantis_00A","DIST_TRA",1,2022,0.0930136420008268
"Atlantis_00A","DIST_TRA",1,2023,0.113683340223233
"Atlantis_00A","DIST_TRA",1,2024,0.144687887556842
"Atlantis_00A","DIST_TRA",1,2025,0.175692434890451
"Atlantis_00A","DIST_TRA",1,2026,0.196362133112857
"Atlantis_00A","DIST_TRA",1,2027,0.227366680446466
"Atlantis_00A","DIST_TRA",1,2028,0.248036378668871
"Atlantis_00A","DIST_TRA",1,2029,0.27904092600248
"Atlantis_00A","DIST_TRA",1,2030,0.299710624224886
"Atlantis_00A","DIST_TRA",1,2031,0.372054568003307
"Atlantis_00A","DIST_TRA",1,2032,0.444398511781728
"Atlantis_00A","DIST_TRA",1,2033,0.537412153782555
"Atlantis_00A","DIST_TRA",1,2034,0.651095494005787
"Atlantis_00A","DIST_TRA",1,2035,0.620090946672179
"Atlantis_00A","DIST_TRA",1,2036,0.713104588673005
"Atlantis_00A","DIST_TRA",1,2037,0.826787928896238
"Atlantis_00A","DIST_TRA",1,2038,0.950806118230674
"Atlantis_00A","DIST_TRA",1,2039,1.08515915667631
"Atlantis_00A","DIST_TRA",1,2040,1.08515915667631
"Atlantis_00A","DIST_TRA",1,2041,1.20917734601075
"Atlantis_00A","DIST_TRA",1,2042,1.33319553534518
"Atlantis_00A","DIST_TRA",1,2043,1.45721372467962
"Atlantis_00A","DIST_TRA",1,2044,1.58123191401406
"Atlantis_00A","DIST_TRA",1,2045,1.70525010334849
"Atlantis_00A","DIST_TRA",1,2046,1.82926829268293
"Atlantis_00A","DIST_TRA",1,2047,1.95328648201736
"Atlantis_00A","DIST_TRA",1,2048,2.0773046713518
"Atlantis_00A","DIST_TRA",1,2049,2.20132286068623
"Atlantis_00A","DIST_TRA",1,2050,2.32534105002067
"Atlantis_00A","DIST_TRA",1,2051,2.58371227780074
"Atlantis_00A","DIST_TRA",1,2052,2.88342290202563
"Atlantis_00A","DIST_TRA",1,2053,3.20380322447292
"Atlantis_00A","DIST_TRA",1,2054,3.57585779247623
"Atlantis_00A","DIST_TRA",1,2055,3.97891690781315
"Atlantis_00A","DS_IMP",1,2014,59.9
"Atlantis_00A","DS_IMP",1,2015,60.73
"Atlantis_00A","DS_IMP",1,2016,62.12
"Atlantis_00A","DS_IMP",1,2017,67.72
"Atlantis_00A","DS_IMP",1,2018,69.55
"Atlantis_00A","DS_IMP",1,2019,69.54
"Atlantis_00A","DS_IMP",1,2020,60.58
"Atlantis_00A","DS_IMP",1,2021,71.82
"Atlantis_00A","DS_IMP",1,2022,74.86
"Atlantis_00A","DS_IMP",1,2023,77.94
"Atlantis_00A","DS_IMP",1,2024,81.3299999999999
"Atlantis_00A","DS_IMP",1,2025,85.14
"Atlantis_00A","DS_IMP",1,2026,89.26
"Atlantis_00A","DS_IMP",1,2027,92.61
"Atlantis_00A","DS_IMP",1,2028,93.13
"Atlantis_00A","DS_IMP",1,2029,95.74
"Atlantis_00A","DS_IMP",1,2030,98.14
"Atlantis_00A","DS_IMP",1,2031,100.3
"Atlantis_00A","DS_IMP",1,2032,102.58
"Atlantis_00A","DS_IMP",1,2033,104.96
"Atlantis_00A","DS_IMP",1,2034,107.59
"Atlantis_00A","DS_IMP",1,2035,110.5
"Atlantis_00A","DS_IMP",1,2036,113.33
"Atlantis_00A","DS_IMP",1,2037,116.17
"Atlantis_00A","DS_IMP",1,2038,119.31
"Atlantis_00A","DS_IMP",1,2039,122.51
"Atlantis_00A","DS_IMP",1,2040,125.61
"Atlantis_00A","DS_IMP",1,2041,127.54
"Atlantis_00A","DS_IMP",1,2042,130.04
"Atlantis_00A","DS_IMP",1,2043,132.51
"Atlantis_00A","DS_IMP",1,2044,134.98
"Atlantis_00A","DS_IMP",1,2045,137.47
"Atlantis_00A","DS_IMP",1,2046,140.06
"Atlantis_00A","DS_IMP",1,2047,142.8
"Atlantis_00A","DS_IMP",1,2048,145.7
"Atlantis_00A","DS_IMP",1,2049,148.45
"Atlantis_00A","DS_IMP",1,2050,151.2
"Atlantis_00A","DS_IMP",1,2051,153.95
"Atlantis_00A","DS_IMP",1,2052,156.66
"Atlantis_00A","DS_IMP",1,2053,159.33
"Atlantis_00A","DS_IMP",1,2054,161.97
"Atlantis_00A","DS_IMP",1,2055,164.56
"Atlantis_00A","DS_IND",1,2014,2.32
"Atlantis_00A","DS_IND",1,2015,2.3
"Atlantis_00A","DS_IND",1,2016,1.75
"Atlantis_00A","DS_IND",1,2017,2.52
"Atlantis_00A","DS_IND",1,2018,2.47000000000001
"Atlantis_00A","DS_IND",1,2019,2.24
"Atlantis_00A","DS_IND",1,2020,1.57
"Atlantis_00A","DS_IND",1,2021,2.15
"Atlantis_00A","DS_IND",1,2022,2.09
"Atlantis_00A","DS_IND",1,2023,2.02
"Atlantis_00A","DS_IND",1,2024,1.97
"Atlantis_00A","DS_IND",1,2025,1.95
"Atlantis_00A","DS_IND",1,2026,1.93
"Atlantis_00A","DS_IND",1,2027,1.79
"Atlantis_00A","DS_IND",1,2028,1.78
"Atlantis_00A","DS_IND",1,2029,1.81
"Atlantis_00A","DS_IND",1,2030,1.83
"Atlantis_00A","DS_IND",1,2031,1.72
"Atlantis_00A","DS_IND",1,2032,1.69
"Atlantis_00A","DS_IND",1,2033,1.66
"Atlantis_00A","DS_IND",1,2034,1.63
"Atlantis_00A","DS_IND",1,2035,1.6
"Atlantis_00A","DS_IND",1,2036,1.57
"Atlantis_00A","DS_IND",1,2037,1.55
"Atlantis_00A","DS_IND",1,2038,1.51
"Atlantis_00A","DS_IND",1,2039,1.46
"Atlantis_00A","DS_IND",1,2040,1.43
"Atlantis_00A","DS_IND",1,2041,1.41
"Atlantis_00A","DS_IND",1,2042,1.37
"Atlantis_00A","DS_IND",1,2043,1.34
"Atlantis_00A","DS_IND",1,2044,1.31
"Atlantis_00A","DS_IND",1,2045,1.27
"Atlantis_00A","DS_IND",1,2046,1.24
"Atlantis_00A","DS_IND",1,2047,1.2
"Atlantis_00A","DS_IND",1,2048,1.17
"Atlantis_00A","DS_IND",1,2049,1.14
"Atlantis_00A","DS_IND",1,2050,1.11
"Atlantis_00A","DS_IND",1,2051,1.08
"Atlantis_00A","DS_IND",1,2052,1.04
"Atlantis_00A","DS_IND",1,2053,1.01
"Atlantis_00A","DS_IND",1,2054,0.98
"Atlantis_00A","DS_IND",1,2055,0.94
"Atlantis_00A","DS_OTH",1,2014,5.04
"Atlantis_00A","DS_OTH",1,2015,5.01
"Atlantis_00A","DS_OTH",1,2016,5.06
"Atlantis_00A","DS_OTH",1,2017,5.35
"Atlantis_00A","DS_OTH",1,2018,5.78
"Atlantis_00A","DS_OTH",1,2019,5.95
"Atlantis_00A","DS_OTH",1,2020,6.07
"Atlantis_00A","DS_OTH",1,2021,6.31
"Atlantis_00A","DS_OTH",1,2022,6.53
"Atlantis_00A","DS_OTH",1,2023,6.75
"Atlantis_00A","DS_OTH",1,2024,6.97
"Atlantis_00A","DS_OTH",1,2025,7.19
"Atlantis_00A","DS_OTH",1,2026,7.42
"Atlantis_00A","DS_OTH",1,2027,7.65
"Atlantis_00A","DS_OTH",1,2028,7.88
"Atlantis_00A","DS_OTH",1,2029,8.11
"Atlantis_00A","DS_OTH",1,2030,8.32
"Atlantis_00A","DS_OTH",1,2031,8.52
"Atlantis_00A","DS_OTH",1,2032,8.73
"Atlantis_00A","DS_OTH",1,2033,8.93
"Atlantis_00A","DS_OTH",1,2034,9.16
"Atlantis_00A","DS_OTH",1,2035,9.41
"Atlantis_00A","DS_OTH",1,2036,9.63
"Atlantis_00A","DS_OTH",1,2037,9.84
"Atlantis_00A","DS_OTH",1,2038,10.04
"Atlantis_00A","DS_OTH",1,2039,10.27
"Atlantis_00A","DS_OTH",1,2040,10.5
"Atlantis_00A","DS_OTH",1,2041,10.72
"Atlantis_00A","DS_OTH",1,2042,10.94
"Atlantis_00A","DS_OTH",1,2043,11.15
"Atlantis_00A","DS_OTH",1,2044,11.37
"Atlantis_00A","DS_OTH",1,2045,11.59
"Atlantis_00A","DS_OTH",1,2046,11.81
"Atlantis_00A","DS_OTH",1,2047,12.03
"Atlantis_00A","DS_OTH",1,2048,12.25
"Atlantis_00A","DS_OTH",1,2049,12.47
"Atlantis_00A","DS_OTH",1,2050,12.69
"Atlantis_00A","DS_OTH",1,2051,12.91
"Atlantis_00A","DS_OTH",1,2052,13.13
"Atlantis_00A","DS_OTH",1,2053,13.35
"Atlantis_00A","DS_OTH",1,2054,13.57
"Atlantis_00A","DS_OTH",1,2055,13.78
"Atlantis_00A","DS_TRA",1,2014,52.54
"Atlantis_00A","DS_TRA",1,2015,53.42
"Atlantis_00A","DS_TRA",1,2016,55.31
"Atlantis_00A","DS_TRA",1,2017,59.85
"Atlantis_00A","DS_TRA",1,2018,61.3
"Atlantis_00A","DS_TRA",1,2019,61.35
"Atlantis_00A","DS_TRA",1,2020,52.94
"Atlantis_00A","DS_TRA",1,2021,63.36
"Atlantis_00A","DS_TRA",1,2022,66.24
"Atlantis_00A","DS_TRA",1,2023,69.17
"Atlantis_00A","DS_TRA",1,2024,72.39
"Atlantis_00A","DS_TRA",1,2025,76
"Atlantis_00A","DS_TRA",1,2026,79.91
"Atlantis_00A","DS_TRA",1,2027,83.17
"Atlantis_00A","DS_TRA",1,2028,83.47
"Atlantis_00A","DS_TRA",1,2029,85.82
"Atlantis_00A","DS_TRA",1,2030,87.99
"Atlantis_00A","DS_TRA",1,2031,90.06
"Atlantis_00A","DS_TRA",1,2032,92.16
"Atlantis_00A","DS_TRA",1,2033,94.37
"Atlantis_00A","DS_TRA",1,2034,96.8
"Atlantis_00A","DS_TRA",1,2035,99.49
"Atlantis_00A","DS_TRA",1,2036,102.13
"Atlantis_00A","DS_TRA",1,2037,104.78
"Atlantis_00A","DS_TRA",1,2038,107.76
"Atlantis_00A","DS_TRA",1,2039,110.78
"Atlantis_00A","DS_TRA",1,2040,113.68
"Atlantis_00A","DS_TRA",1,2041,115.41
"Atlantis_00A","DS_TRA",1,2042,117.73
"Atlantis_00A","DS_TRA",1,2043,120.02
"Atlantis_00A","DS_TRA",1,2044,122.3
"Atlantis_00A","DS_TRA",1,2045,124.61
"Atlantis_00A","DS_TRA",1,2046,127.01
"Atlantis_00A","DS_TRA",1,2047,129.57
"Atlantis_00A","DS_TRA",1,2048,132.28
"Atlantis_00A","DS_TRA",1,2049,134.84
"Atlantis_00A","DS_TRA",1,2050,137.4
"Atlantis_00A","DS_TRA",1,2051,139.96
"Atlantis_00A","DS_TRA",1,2052,142.49
"Atlantis_00A","DS_TRA",1,2053,144.97
"Atlantis_00A","DS_TRA",1,2054,147.42
"Atlantis_00A","DS_TRA",1,2055,149.84
"Atlantis_00A","DSGC",1,2014,0
"Atlantis_00A","DSGC",1,2015,0
"Atlantis_00A","DSGC",1,2016,0
"Atlantis_00A","DSGC",1,2017,0
"Atlantis_00A","DSGC",1,2018,0
"Atlantis_00A","DSGC",1,2019,0
"Atlantis_00A","DSGC",1,2020,0
"Atlantis_00A","DSGC",1,2021,0
"Atlantis_00A","DSGC",1,2022,0
"Atlantis_00A","DSGC",1,2023,0
"Atlantis_00A","DSGC",1,2024,0
"Atlantis_00A","DSGC",1,2025,0
"Atlantis_00A","DSGC",1,2026,0
"Atlantis_00A","DSGC",1,2027,0
"Atlantis_00A","DSGC",1,2028,0
"Atlantis_00A","DSGC",1,2029,0
"Atlantis_00A","DSGC",1,2030,0
"Atlantis_00A","DSGC",1,2031,0
"Atlantis_00A","DSGC",1,2032,0
"Atlantis_00A","DSGC",1,2033,0
"Atlantis_00A","DSGC",1,2034,0
"Atlantis_00A","DSGC",1,2035,0
"Atlantis_00A","DSGC",1,2036,0
"Atlantis_00A","DSGC",1,2037,0
"Atlantis_00A","DSGC",1,2038,0
"Atlantis_00A","DSGC",1,2039,0
"Atlantis_00A","DSGC",1,2040,0
"Atlantis_00A","DSGC",1,2041,0
"Atlantis_00A","DSGC",1,2042,0
"Atlantis_00A","DSGC",1,2043,0
"Atlantis_00A","DSGC",1,2044,0
"Atlantis_00A","DSGC",1,2045,0
"Atlantis_00A","DSGC",1,2046,0
"Atlantis_00A","DSGC",1,2047,0
"Atlantis_00A","DSGC",1,2048,0
"Atlantis_00A","DSGC",1,2049,0
"Atlantis_00A","DSGC",1,2050,0
"Atlantis_00A","DSGC",1,2051,0
"Atlantis_00A","DSGC",1,2052,0
"Atlantis_00A","DSGC",1,2053,0
"Atlantis_00A","DSGC",1,2054,0
"Atlantis_00A","DSGC",1,2055,0
"Atlantis_00A","EXP_HF",1,2014,0
"Atlantis_00A","EXP_HF",1,2015,0
"Atlantis_00A","EXP_HF",1,2016,0
"Atlantis_00A","EXP_HF",1,2017,0
"Atlantis_00A","EXP_HF",1,2018,0
"Atlantis_00A","EXP_HF",1,2019,0
"Atlantis_00A","EXP_HF",1,2020,0
"Atlantis_00A","EXP_HF",1,2021,0
"Atlantis_00A","EXP_HF",1,2022,0
"Atlantis_00A","EXP_HF",1,2023,0
"Atlantis_00A","EXP_HF",1,2024,0
"Atlantis_00A","EXP_HF",1,2025,0
"Atlantis_00A","EXP_HF",1,2026,0
"Atlantis_00A","EXP_HF",1,2027,0
"Atlantis_00A","EXP_HF",1,2028,0
"Atlantis_00A","EXP_HF",1,2029,0
"Atlantis_00A","EXP_HF",1,2030,0
"Atlantis_00A","EXP_HF",1,2031,0
"Atlantis_00A","EXP_HF",1,2032,0
"Atlantis_00A","EXP_HF",1,2033,0
"Atlantis_00A","EXP_HF",1,2034,0
"Atlantis_00A","EXP_HF",1,2035,0
"Atlantis_00A","EXP_HF",1,2036,0
"Atlantis_00A","EXP_HF",1,2037,0
"Atlantis_00A","EXP_HF",1,2038,0
"Atlantis_00A","EXP_HF",1,2039,0
"Atlantis_00A","EXP_HF",1,2040,0
"Atlantis_00A","EXP_HF",1,2041,0
"Atlantis_00A","EXP_HF",1,2042,0
"Atlantis_00A","EXP_HF",1,2043,0
"Atlantis_00A","EXP_HF",1,2044,0
"Atlantis_00A","EXP_HF",1,2045,0
"Atlantis_00A","EXP_HF",1,2046,0
"Atlantis_00A","EXP_HF",1,2047,0
"Atlantis_00A","EXP_HF",1,2048,0
"Atlantis_00A","EXP_HF",1,2049,0
"Atlantis_00A","EXP_HF",1,2050,0
"Atlantis_00A","EXP_HF",1,2051,0
"Atlantis_00A","EXP_HF",1,2052,0
"Atlantis_00A","EXP_HF",1,2053,0
"Atlantis_00A","EXP_HF",1,2054,0
"Atlantis_00A","EXP_HF",1,2055,0
"Atlantis_00A","EXP_NG",1,2014,0
"Atlantis_00A","EXP_NG",1,2015,0
"Atlantis_00A","EXP_NG",1,2016,0
"Atlantis_00A","EXP_NG",1,2017,0
"Atlantis_00A","EXP_NG",1,2018,0
"Atlantis_00A","EXP_NG",1,2019,0
"Atlantis_00A","EXP_NG",1,2020,0
"Atlantis_00A","EXP_NG",1,2021,0
"Atlantis_00A","EXP_NG",1,2022,0
"Atlantis_00A","EXP_NG",1,2023,0
"Atlantis_00A","EXP_NG",1,2024,0
"Atlantis_00A","EXP_NG",1,2025,0
"Atlantis_00A","EXP_NG",1,2026,0
"Atlantis_00A","EXP_NG",1,2027,0
"Atlantis_00A","EXP_NG",1,2028,0
"Atlantis_00A","EXP_NG",1,2029,0
"Atlantis_00A","EXP_NG",1,2030,0
"Atlantis_00A","EXP_NG",1,2031,0
"Atlantis_00A","EXP_NG",1,2032,0
"Atlantis_00A","EXP_NG",1,2033,0
"Atlantis_00A","EXP_NG",1,2034,0
"Atlantis_00A","EXP_NG",1,2035,0
"Atlantis_00A","EXP_NG",1,2036,0
"Atlantis_00A","EXP_NG",1,2037,0
"Atlantis_00A","EXP_NG",1,2038,0
"Atlantis_00A","EXP_NG",1,2039,0
"Atlantis_00A","EXP_NG",1,2040,0
"Atlantis_00A","EXP_NG",1,2041,0
"Atlantis_00A","EXP_NG",1,2042,0
"Atlantis_00A","EXP_NG",1,2043,0
"Atlantis_00A","EXP_NG",1,2044,0
"Atlantis_00A","EXP_NG",1,2045,0
"Atlantis_00A","EXP_NG",1,2046,0
"Atlantis_00A","EXP_NG",1,2047,0
"Atlantis_00A","EXP_NG",1,2048,0
"Atlantis_00A","EXP_NG",1,2049,0
"Atlantis_00A","EXP_NG",1,2050,0
"Atlantis_00A","EXP_NG",1,2051,0
"Atlantis_00A","EXP_NG",1,2052,0
"Atlantis_00A","EXP_NG",1,2053,0
"Atlantis_00A","EXP_NG",1,2054,0
"Atlantis_00A","EXP_NG",1,2055,0
"Atlantis_00A","GT_FC",1,2014,0
"Atlantis_00A","GT_FC",1,2015,0
"Atlantis_00A","GT_FC",1,2016,0
"Atlantis_00A","GT_FC",1,2017,0
"Atlantis_00A","GT_FC",1,2018,0
"Atlantis_00A","GT_FC",1,2019,0
"Atlantis_00A","GT_FC",1,2020,0
"Atlantis_00A","GT_FC",1,2021,0
"Atlantis_00A","GT_FC",1,2022,0
"Atlantis_00A","GT_FC",1,2023,0
"Atlantis_00A","GT_FC",1,2024,0
"Atlantis_00A","GT_FC",1,2025,0
