r,t,y,DiscountedTechnologyEmissionsPenalty
"Atlantis_00A","HYDRO_DAM",2039,1.10228047849851
"Atlantis_00A","HYDRO_DAM",2040,1.10602323147801
"Atlantis_00A","HYDRO_DAM",2041,1.14078816016446
"Atlantis_00A","HYDRO_DAM",2042,1.09795830956233
"Atlantis_00A","HYDRO_DAM",2043,0.993352932114232
"Atlantis_00A","HYDRO_DAM",2044,0.884408615417198
"Atlantis_00A","HYDRO_DAM",2045,0.732610906251292
"Atlantis_00A","HYDRO_DAM",2046,0.604227872902688
"Atlantis_00A","HYDRO_DAM",2047,0.495570805083964
"Atlantis_00A","HYDRO_DAM",2048,0.405792099946535
"Atlantis_00A","HYDRO_DAM",2049,0.313958855145839
"Atlantis_00A","HYDRO_DAM",2050,0.291240740531591
"Atlantis_00A","HYDRO_DAM",2051,0.2644117357395
"Atlantis_00A","HYDRO_DAM",2052,0.232218015347988
"Atlantis_00A","HYDRO_DAM",2053,0.206164900106925
"Atlantis_00A","HYDRO_DAM",2054,0.180228332113537
"Atlantis_00A","HYDRO_DAM",2055,0.155242872213165
"Atlantis_00A","HYDRO_MIN",2014,0
"Atlantis_00A","HYDRO_MIN",2015,0
"Atlantis_00A","HYDRO_MIN",2016,0
"Atlantis_00A","HYDRO_MIN",2017,0
"Atlantis_00A","HYDRO_MIN",2018,0
"Atlantis_00A","HYDRO_MIN",2019,0
"Atlantis_00A","HYDRO_MIN",2020,0
"Atlantis_00A","HYDRO_MIN",2021,0
"Atlantis_00A","HYDRO_MIN",2022,0
"Atlantis_00A","HYDRO_MIN",2023,0
"Atlantis_00A","HYDRO_MIN",2024,8.75556091905088e-05
"Atlantis_00A","HYDRO_MIN",2025,8.15172913153013e-05
"Atlantis_00A","HYDRO_MIN",2026,7.23882396138831e-05
"Atlantis_00A","HYDRO_MIN",2027,6.42827761313522e-05
"Atlantis_00A","HYDRO_MIN",2028,5.70602965599955e-05
"Atlantis_00A","HYDRO_MIN",2029,5.06697767889206e-05
"Atlantis_00A","HYDRO_MIN",2030,4.49925250994543e-05
"Atlantis_00A","HYDRO_MIN",2031,3.99484005699476e-05
"Atlantis_00A","HYDRO_MIN",2032,3.54798372512571e-05
"Atlantis_00A","HYDRO_MIN",2033,3.14954754258236e-05
"Atlantis_00A","HYDRO_MIN",2034,2.79650161795381e-05
"Atlantis_00A","HYDRO_MIN",2035,2.48349410101317e-05
"Atlantis_00A","HYDRO_MIN",2036,2.20510511184309e-05
"Atlantis_00A","HYDRO_MIN",2037,1.95817199414044e-05
"Atlantis_00A","HYDRO_MIN",2038,1.73850245337368e-05
"Atlantis_00A","HYDRO_MIN",2039,1.54359468495125e-05
"Atlantis_00A","HYDRO_MIN",2040,1.37060155232074e-05
"Atlantis_00A","HYDRO_MIN",2041,1.21701721072493e-05
"Atlantis_00A","HYDRO_MIN",2042,1.08063340487096e-05
"Atlantis_00A","HYDRO_MIN",2043,9.59501842391221e-06
"Atlantis_00A","HYDRO_MIN",2044,8.52126681931941e-06
"Atlantis_00A","HYDRO_MIN",2045,7.5650561351102e-06
"Atlantis_00A","HYDRO_MIN",2046,6.71719796667361e-06
"Atlantis_00A","HYDRO_MIN",2047,5.96507148522642e-06
"Atlantis_00A","HYDRO_MIN",2048,4.73980254827412e-06
"Atlantis_00A","HYDRO_MIN",2049,2.89906869405123e-06
"Atlantis_00A","HYDRO_MIN",2050,3.7372790534409e-06
"Atlantis_00A","HYDRO_MIN",2051,0
"Atlantis_00A","HYDRO_MIN",2052,0
"Atlantis_00A","HYDRO_MIN",2053,0
"Atlantis_00A","HYDRO_MIN",2054,0
"Atlantis_00A","HYDRO_MIN",2055,0
"Atlantis_00A","NG_IMP",2014,0
"Atlantis_00A","NG_IMP",2015,0
"Atlantis_00A","NG_IMP",2016,0
"Atlantis_00A","NG_IMP",2017,0
"Atlantis_00A","NG_IMP",2018,0
"Atlantis_00A","NG_IMP",2019,0
"Atlantis_00A","NG_IMP",2020,0
"Atlantis_00A","NG_IMP",2021,0
"Atlantis_00A","NG_IMP",2022,0
"Atlantis_00A","NG_IMP",2023,0
"Atlantis_00A","NG_IMP",2024,0
"Atlantis_00A","NG_IMP",2025,0
"Atlantis_00A","NG_IMP",2026,0
"Atlantis_00A","NG_IMP",2027,0
"Atlantis_00A","NG_IMP",2028,0
"Atlantis_00A","NG_IMP",2029,0
"Atlantis_00A","NG_IMP",2030,0
"Atlantis_00A","NG_IMP",2031,0
"Atlantis_00A","NG_IMP",2032,0
"Atlantis_00A","NG_IMP",2033,0
"Atlantis_00A","NG_IMP",2034,0
"Atlantis_00A","NG_IMP",2035,0
"Atlantis_00A","NG_IMP",2036,0
"Atlantis_00A","NG_IMP",2037,0
"Atlantis_00A","NG_IMP",2038,0
"Atlantis_00A","NG_IMP",2039,0
"Atlantis_00A","NG_IMP",2040,0
"Atlantis_00A","NG_IMP",2041,0
"Atlantis_00A","NG_IMP",2042,0
"Atlantis_00A","NG_IMP",2043,0
"Atlantis_00A","NG_IMP",2044,0
"Atlantis_00A","NG_IMP",2045,0
"Atlantis_00A","NG_IMP",2046,0
"Atlantis_00A","NG_IMP",2047,0
"Atlantis_00A","NG_IMP",2048,0
"Atlantis_00A","NG_IMP",2049,0
"Atlantis_00A","NG_IMP",2050,0
"Atlantis_00A","NG_IMP",2051,0
"Atlantis_00A","NG_IMP",2052,0
"Atlantis_00A","NG_IMP",2053,0
"Atlantis_00A","NG_IMP",2054,0
"Atlantis_00A","NG_IMP",2055,0
"Atlantis_00A","NG_IND",2014,0
"Atlantis_00A","NG_IND",2015,0
"Atlantis_00A","NG_IND",2016,0
"Atlantis_00A","NG_IND",2017,0
"Atlantis_00A","NG_IND",2018,0
"Atlantis_00A","NG_IND",2019,0
"Atlantis_00A","NG_IND",2020,0
"Atlantis_00A","NG_IND",2021,0
"Atlantis_00A","NG_IND",2022,0
"Atlantis_00A","NG_IND",2023,0
"Atlantis_00A","NG_IND",2024,0
"Atlantis_00A","NG_IND",2025,0
"Atlantis_00A","NG_IND",2026,0
"Atlantis_00A","NG_IND",2027,0
"Atlantis_00A","NG_IND",2028,0
"Atlantis_00A","NG_IND",2029,0
"Atlantis_00A","NG_IND",2030,0
"Atlantis_00A","NG_IND",2031,0
"Atlantis_00A","NG_IND",2032,0
"Atlantis_00A","NG_IND",2033,0
"Atlantis_00A","NG_IND",2034,0
"Atlantis_00A","NG_IND",2035,0
"Atlantis_00A","NG_IND",2036,0
"Atlantis_00A","NG_IND",2037,0
"Atlantis_00A","NG_IND",2038,0
"Atlantis_00A","NG_IND",2039,0
"Atlantis_00A","NG_IND",2040,0
"Atlantis_00A","NG_IND",2041,0
"Atlantis_00A","NG_IND",2042,0
"Atlantis_00A","NG_IND",2043,0
"Atlantis_00A","NG_IND",2044,0
"Atlantis_00A","NG_IND",2045,0
"Atlantis_00A","NG_IND",2046,0
"Atlantis_00A","NG_IND",2047,0
"Atlantis_00A","NG_IND",2048,0
"Atlantis_00A","NG_IND",2049,0
"Atlantis_00A","NG_IND",2050,0
"Atlantis_00A","NG_IND",2051,0
"Atlantis_00A","NG_IND",2052,0
"Atlantis_00A","NG_IND",2053,0
"Atlantis_00A","NG_IND",2054,0
"Atlantis_00A","NG_IND",2055,0
"Atlantis_00A","NG_OTH",2014,0
"Atlantis_00A","NG_OTH",2015,0
"Atlantis_00A","NG_OTH",2016,0
"Atlantis_00A","NG_OTH",2017,0
"Atlantis_00A","NG_OTH",2018,0
"Atlantis_00A","NG_OTH",2019,0
"Atlantis_00A","NG_OTH",2020,0
"Atlantis_00A","NG_OTH",2021,0
"Atlantis_00A","NG_OTH",2022,0
"Atlantis_00A","NG_OTH",2023,0
"Atlantis_00A","NG_OTH",2024,0
"Atlantis_00A","NG_OTH",2025,0
"Atlantis_00A","NG_OTH",2026,0
"Atlantis_00A","NG_OTH",2027,0
"Atlantis_00A","NG_OTH",2028,0
"Atlantis_00A","NG_OTH",2029,0
"Atlantis_00A","NG_OTH",2030,0
"Atlantis_00A","NG_OTH",2031,0
"Atlantis_00A","NG_OTH",2032,0
"Atlantis_00A","NG_OTH",2033,0
"Atlantis_00A","NG_OTH",2034,0
"Atlantis_00A","NG_OTH",2035,0
"Atlantis_00A","NG_OTH",2036,0
"Atlantis_00A","NG_OTH",2037,0
"Atlantis_00A","NG_OTH",2038,0
"Atlantis_00A","NG_OTH",2039,0
"Atlantis_00A","NG_OTH",2040,0
"Atlantis_00A","NG_OTH",2041,0
"Atlantis_00A","NG_OTH",2042,0
"Atlantis_00A","NG_OTH",2043,0
"Atlantis_00A","NG_OTH",2044,0
"Atlantis_00A","NG_OTH",2045,0
"Atlantis_00A","NG_OTH",2046,0
"Atlantis_00A","NG_OTH",2047,0
"Atlantis_00A","NG_OTH",2048,0
"Atlantis_00A","NG_OTH",2049,0
"Atlantis_00A","NG_OTH",2050,0
"Atlantis_00A","NG_OTH",2051,0
"Atlantis_00A","NG_OTH",2052,0
"Atlantis_00A","NG_OTH",2053,0
"Atlantis_00A","NG_OTH",2054,0
"Atlantis_00A","NG_OTH",2055,0
"Atlantis_00A","NG_RES",2014,0
"Atlantis_00A","NG_RES",2015,0
"Atlantis_00A","NG_RES",2016,0
"Atlantis_00A","NG_RES",2017,0
"Atlantis_00A","NG_RES",2018,0
"Atlantis_00A","NG_RES",2019,0
"Atlantis_00A","NG_RES",2020,0
"Atlantis_00A","NG_RES",2021,0
"Atlantis_00A","NG_RES",2022,0
"Atlantis_00A","NG_RES",2023,0
"Atlantis_00A","NG_RES",2024,0
"Atlantis_00A","NG_RES",2025,0
"Atlantis_00A","NG_RES",2026,0
"Atlantis_00A","NG_RES",2027,0
"Atlantis_00A","NG_RES",2028,0
"Atlantis_00A","NG_RES",2029,0
"Atlantis_00A","NG_RES",2030,0
"Atlantis_00A","NG_RES",2031,0
"Atlantis_00A","NG_RES",2032,0
"Atlantis_00A","NG_RES",2033,0
"Atlantis_00A","NG_RES",2034,0
"Atlantis_00A","NG_RES",2035,0
"Atlantis_00A","NG_RES",2036,0
"Atlantis_00A","NG_RES",2037,0
"Atlantis_00A","NG_RES",2038,0
"Atlantis_00A","NG_RES",2039,0
"Atlantis_00A","NG_RES",2040,0
"Atlantis_00A","NG_RES",2041,0
"Atlantis_00A","NG_RES",2042,0
"Atlantis_00A","NG_RES",2043,0
"Atlantis_00A","NG_RES",2044,0
"Atlantis_00A","NG_RES",2045,0
"Atlantis_00A","NG_RES",2046,0
"Atlantis_00A","NG_RES",2047,0
"Atlantis_00A","NG_RES",2048,0
"Atlantis_00A","NG_RES",2049,0
"Atlantis_00A","NG_RES",2050,0
"Atlantis_00A","NG_RES",2051,0
"Atlantis_00A","NG_RES",2052,0
"Atlantis_00A","NG_RES",2053,0
"Atlantis_00A","NG_RES",2054,0
"Atlantis_00A","NG_RES",2055,0
"Atlantis_00A","NG_SER",2014,0
"Atlantis_00A","NG_SER",2015,0
"Atlantis_00A","NG_SER",2016,0
"Atlantis_00A","NG_SER",2017,0
"Atlantis_00A","NG_SER",2018,0
"Atlantis_00A","NG_SER",2019,0
"Atlantis_00A","NG_SER",2020,0
"Atlantis_00A","NG_SER",2021,0
"Atlantis_00A","NG_SER",2022,0
"Atlantis_00A","NG_SER",2023,0
"Atlantis_00A","NG_SER",2024,0
"Atlantis_00A","NG_SER",2025,0
"Atlantis_00A","NG_SER",2026,0
"Atlantis_00A","NG_SER",2027,0
"Atlantis_00A","NG_SER",2028,0
"Atlantis_00A","NG_SER",2029,0
"Atlantis_00A","NG_SER",2030,0
"Atlantis_00A","NG_SER",2031,0
"Atlantis_00A","NG_SER",2032,0
"Atlantis_00A","NG_SER",2033,0
"Atlantis_00A","NG_SER",2034,0
"Atlantis_00A","NG_SER",2035,0
"Atlantis_00A","NG_SER",2036,0
"Atlantis_00A","NG_SER",2037,0
"Atlantis_00A","NG_SER",2038,0
"Atlantis_00A","NG_SER",2039,0
"Atlantis_00A","NG_SER",2040,0
"Atlantis_00A","NG_SER",2041,0
"Atlantis_00A","NG_SER",2042,0
"Atlantis_00A","NG_SER",2043,0
"Atlantis_00A","NG_SER",2044,0
"Atlantis_00A","NG_SER",2045,0
"Atlantis_00A","NG_SER",2046,0
"Atlantis_00A","NG_SER",2047,0
"Atlantis_00A","NG_SER",2048,0
"Atlantis_00A","NG_SER",2049,0
"Atlantis_00A","NG_SER",2050,0
"Atlantis_00A","NG_SER",2051,0
"Atlantis_00A","NG_SER",2052,0
"Atlantis_00A","NG_SER",2053,0
"Atlantis_00A","NG_SER",2054,0
"Atlantis_00A","NG_SER",2055,0
"Atlantis_00A","NG_TRA",2014,0
"Atlantis_00A","NG_TRA",2015,0
"Atlantis_00A","NG_TRA",2016,0
"Atlantis_00A","NG_TRA",2017,0
"Atlantis_00A","NG_TRA",2018,0
"Atlantis_00A","NG_TRA",2019,0
"Atlantis_00A","NG_TRA",2020,0
"Atlantis_00A","NG_TRA",2021,0
"Atlantis_00A","NG_TRA",2022,0
"Atlantis_00A","NG_TRA",2023,0
"Atlantis_00A","NG_TRA",2024,0
"Atlantis_00A","NG_TRA",2025,0
"Atlantis_00A","NG_TRA",2026,0
"Atlantis_00A","NG_TRA",2027,0
"Atlantis_00A","NG_TRA",2028,0
"Atlantis_00A","NG_TRA",2029,0
"Atlantis_00A","NG_TRA",2030,0
"Atlantis_00A","NG_TRA",2031,0
"Atlantis_00A","NG_TRA",2032,0
"Atlantis_00A","NG_TRA",2033,0
"Atlantis_00A","NG_TRA",2034,0
"Atlantis_00A","NG_TRA",2035,0
"Atlantis_00A","NG_TRA",2036,0
"Atlantis_00A","NG_TRA",2037,0
"Atlantis_00A","NG_TRA",2038,0
"Atlantis_00A","NG_TRA",2039,0
"Atlantis_00A","NG_TRA",2040,0
"Atlantis_00A","NG_TRA",2041,0
"Atlantis_00A","NG_TRA",2042,0
"Atlantis_00A","NG_TRA",2043,0
"Atlantis_00A","NG_TRA",2044,0
"Atlantis_00A","NG_TRA",2045,0
"Atlantis_00A","NG_TRA",2046,0
"Atlantis_00A","NG_TRA",2047,0
"Atlantis_00A","NG_TRA",2048,0
"Atlantis_00A","NG_TRA",2049,0
"Atlantis_00A","NG_TRA",2050,0
"Atlantis_00A","NG_TRA",2051,0
"Atlantis_00A","NG_TRA",2052,0
"Atlantis_00A","NG_TRA",2053,0
"Atlantis_00A","NG_TRA",2054,0
"Atlantis_00A","NG_TRA",2055,0
"Atlantis_00A","NGCC",2014,0
"Atlantis_00A","NGCC",2015,0
"Atlantis_00A","NGCC",2016,0
"Atlantis_00A","NGCC",2017,0
"Atlantis_00A","NGCC",2018,0
"Atlantis_00A","NGCC",2019,0
"Atlantis_00A","NGCC",2020,0
"Atlantis_00A","NGCC",2021,0
"Atlantis_00A","NGCC",2022,0
"Atlantis_00A","NGCC",2023,0
"Atlantis_00A","NGCC",2024,4.97861539512492
"Atlantis_00A","NGCC",2025,4.8294220789117
"Atlantis_00A","NGCC",2026,5.66174726289533
"Atlantis_00A","NGCC",2027,6.36021076436405
"Atlantis_00A","NGCC",2028,6.98276224821781
"Atlantis_00A","NGCC",2029,6.15997317514039
"Atlantis_00A","NGCC",2030,4.972535485306
"Atlantis_00A","NGCC",2031,3.63157848133832
"Atlantis_00A","NGCC",2032,3.18704835058502
"Atlantis_00A","NGCC",2033,1.09535997276525
"Atlantis_00A","NGCC",2034,0.67762218923581
"Atlantis_00A","NGCC",2035,0.185249807759711
"Atlantis_00A","NGCC",2036,0.533393077318907
"Atlantis_00A","NGCC",2037,0.648469514697654
"Atlantis_00A","NGCC",2038,0.575723606309046
"Atlantis_00A","NGCC",2039,0.579824078598643
"Atlantis_00A","NGCC",2040,0.524289986810238
"Atlantis_00A","NGCC",2041,0.0541228055636327
"Atlantis_00A","NGCC",2042,0.0480575879634103
"Atlantis_00A","NGCC",2043,0.0426706633201631
"Atlantis_00A","NGCC",2044,0.0378955090489759
"Atlantis_00A","NGCC",2045,0.0336430790518277
"Atlantis_00A","NGCC",2046,0.0298725109455232
"Atlantis_00A","NGCC",2047,0.0265276777783424
"Atlantis_00A","NGCC",2048,0.0185800193530011
"Atlantis_00A","NGCC",2049,0.0052286705031472
"Atlantis_00A","NGCC",2050,0.00464297597078169
"Atlantis_00A","NGCC",2051,0.00412203185098026
"Atlantis_00A","NGCC",2052,0.00505078098708176
"Atlantis_00A","NGCC",2053,0.00413593531689385
"Atlantis_00A","NGCC",2054,0.00302842048385992
"Atlantis_00A","NGCC",2055,0.00244371135302295
"Atlantis_00A","NGSC",2014,0
"Atlantis_00A","NGSC",2015,0
"Atlantis_00A","NGSC",2016,0
"Atlantis_00A","NGSC",2017,0
"Atlantis_00A","NGSC",2018,0
"Atlantis_00A","NGSC",2019,0
"Atlantis_00A","NGSC",2020,0
"Atlantis_00A","NGSC",2021,0
"Atlantis_00A","NGSC",2022,0
"Atlantis_00A","NGSC",2023,0
"Atlantis_00A","NGSC",2024,0
"Atlantis_00A","NGSC",2025,0
"Atlantis_00A","NGSC",2026,0
"Atlantis_00A","NGSC",2027,0
"Atlantis_00A","NGSC",2028,0
"Atlantis_00A","NGSC",2029,0.223740696455977
"Atlantis_00A","NGSC",2030,0.81869255973648
"Atlantis_00A","NGSC",2031,1.59126815548861
"Atlantis_00A","NGSC",2032,1.48344577281034
"Atlantis_00A","NGSC",2033,0.69231611128577
"Atlantis_00A","NGSC",2034,0.0805689650115167
"Atlantis_00A","NGSC",2035,0
"Atlantis_00A","NGSC",2036,0.0851276251552685
"Atlantis_00A","NGSC",2037,0.245036226281945
"Atlantis_00A","NGSC",2038,0.504446049380695
"Atlantis_00A","NGSC",2039,0.613407212737356
"Atlantis_00A","NGSC",2040,0.569059061423364
"Atlantis_00A","NGSC",2041,0.755950616059708
"Atlantis_00A","NGSC",2042,0.685153098505078
"Atlantis_00A","NGSC",2043,0.577351989010103
"Atlantis_00A","NGSC",2044,0.355353378961718
"Atlantis_00A","NGSC",2045,0.26432621724287
"Atlantis_00A","NGSC",2046,0.187679016310922
"Atlantis_00A","NGSC",2047,0.117950995637354
"Atlantis_00A","NGSC",2048,0.0632504482445767
"Atlantis_00A","NGSC",2049,0.0417462656732851
"Atlantis_00A","NGSC",2050,0.0446040971460767
"Atlantis_00A","NGSC",2051,0.0434003922657479
"Atlantis_00A","NGSC",2052,0.0397222348515767
"Atlantis_00A","NGSC",2053,0.0356510835015254
"Atlantis_00A","NGSC",2054,0.0312591481664151
"Atlantis_00A","NGSC",2055,0.0272409170922703
"Atlantis_00A","PV_ROF",2014,0
"Atlantis_00A","PV_ROF",2015,0
"Atlantis_00A","PV_ROF",2016,0
"Atlantis_00A","PV_ROF",2017,0
"Atlantis_00A","PV_ROF",2018,0
"Atlantis_00A","PV_ROF",2019,0
"Atlantis_00A","PV_ROF",2020,0
"Atlantis_00A","PV_ROF",2021,0
"Atlantis_00A","PV_ROF",2022,0
"Atlantis_00A","PV_ROF",2023,0
"Atlantis_00A","PV_ROF",2024,0
"Atlantis_00A","PV_ROF",2025,0
"Atlantis_00A","PV_ROF",2026,0
"Atlantis_00A","PV_ROF",2027,0
"Atlantis_00A","PV_ROF",2028,0
"Atlantis_00A","PV_ROF",2029,0
"Atlantis_00A","PV_ROF",2030,0
"Atlantis_00A","PV_ROF",2031,0
"Atlantis_00A","PV_ROF",2032,0
"Atlantis_00A","PV_ROF",2033,0
"Atlantis_00A","PV_ROF",2034,0
"Atlantis_00A","PV_ROF",2035,0
"Atlantis_00A","PV_ROF",2036,0
"Atlantis_00A","PV_ROF",2037,0
"Atlantis_00A","PV_ROF",2038,0
"Atlantis_00A","PV_ROF",2039,0
"Atlantis_00A","PV_ROF",2040,0
"Atlantis_00A","PV_ROF",2041,0
"Atlantis_00A","PV_ROF",2042,0
"Atlantis_00A","PV_ROF",2043,0
"Atlantis_00A","PV_ROF",2044,0
"Atlantis_00A","PV_ROF",2045,0
"Atlantis_00A","PV_ROF",2046,0
"Atlantis_00A","PV_ROF",2047,0
"Atlantis_00A","PV_ROF",2048,0
"Atlantis_00A","PV_ROF",2049,0
"Atlantis_00A","PV_ROF",2050,0
"Atlantis_00A","PV_ROF",2051,0
"Atlantis_00A","PV_ROF",2052,0
"Atlantis_00A","PV_ROF",2053,0
"Atlantis_00A","PV_ROF",2054,0
"Atlantis_00A","PV_ROF",2055,0
"Atlantis_00A","PV_UTL",2014,0
"Atlantis_00A","PV_UTL",2015,0
"Atlantis_00A","PV_UTL",2016,0
"Atlantis_00A","PV_UTL",2017,0
"Atlantis_00A","PV_UTL",2018,0
"Atlantis_00A","PV_UTL",2019,0
"Atlantis_00A","PV_UTL",2020,0
"Atlantis_00A","PV_UTL",2021,0
"Atlantis_00A","PV_UTL",2022,0
"Atlantis_00A","PV_UTL",2023,0
"Atlantis_00A","PV_UTL",2024,0
"Atlantis_00A","PV_UTL",2025,0
"Atlantis_00A","PV_UTL",2026,0
"Atlantis_00A","PV_UTL",2027,0
"Atlantis_00A","PV_UTL",2028,0
"Atlantis_00A","PV_UTL",2029,0
"Atlantis_00A","PV_UTL",2030,0
"Atlantis_00A","PV_UTL",2031,0
"Atlantis_00A","PV_UTL",2032,0
"Atlantis_00A","PV_UTL",2033,0
"Atlantis_00A","PV_UTL",2034,0
"Atlantis_00A","PV_UTL",2035,0
"Atlantis_00A","PV_UTL",2036,0
"Atlantis_00A","PV_UTL",2037,0
"Atlantis_00A","PV_UTL",2038,0
"Atlantis_00A","PV_UTL",2039,0
"Atlantis_00A","PV_UTL",2040,0
"Atlantis_00A","PV_UTL",2041,0
"Atlantis_00A","PV_UTL",2042,0
"Atlantis_00A","PV_UTL",2043,0
"Atlantis_00A","PV_UTL",2044,0
"Atlantis_00A","PV_UTL",2045,0
"Atlantis_00A","PV_UTL",2046,0
"Atlantis_00A","PV_UTL",2047,0
"Atlantis_00A","PV_UTL",2048,0
"Atlantis_00A","PV_UTL",2049,0
"Atlantis_00A","PV_UTL",2050,0
"Atlantis_00A","PV_UTL",2051,0
"Atlantis_00A","PV_UTL",2052,0
"Atlantis_00A","PV_UTL",2053,0
"Atlantis_00A","PV_UTL",2054,0
"Atlantis_00A","PV_UTL",2055,0
"Atlantis_00A","TRANS",2014,0
"Atlantis_00A","TRANS",2015,0
"Atlantis_00A","TRANS",2016,0
"Atlantis_00A","TRANS",2017,0
"Atlantis_00A","TRANS",2018,0
"Atlantis_00A","TRANS",2019,0
"Atlantis_00A","TRANS",2020,0
"Atlantis_00A","TRANS",2021,0
"Atlantis_00A","TRANS",2022,0
"Atlantis_00A","TRANS",2023,0
"Atlantis_00A","TRANS",2024,0
"Atlantis_00A","TRANS",2025,0
"Atlantis_00A","TRANS",2026,0
"Atlantis_00A","TRANS",2027,0
"Atlantis_00A","TRANS",2028,0
"Atlantis_00A","TRANS",2029,0
"Atlantis_00A","TRANS",2030,0
"Atlantis_00A","TRANS",2031,0
"Atlantis_00A","TRANS",2032,0
"Atlantis_00A","TRANS",2033,0
"Atlantis_00A","TRANS",2034,0
"Atlantis_00A","TRANS",2035,0
"Atlantis_00A","TRANS",2036,0
"Atlantis_00A","TRANS",2037,0
"Atlantis_00A","TRANS",2038,0
"Atlantis_00A","TRANS",2039,0
"Atlantis_00A","TRANS",2040,0
"Atlantis_00A","TRANS",2041,0
"Atlantis_00A","TRANS",2042,0
"Atlantis_00A","TRANS",2043,0
"Atlantis_00A","TRANS",2044,0
"Atlantis_00A","TRANS",2045,0
"Atlantis_00A","TRANS",2046,0
"Atlantis_00A","TRANS",2047,0
"Atlantis_00A","TRANS",2048,0
"Atlantis_00A","TRANS",2049,0
"Atlantis_00A","TRANS",2050,0
"Atlantis_00A","TRANS",2051,0
"Atlantis_00A","TRANS",2052,0
"Atlantis_00A","TRANS",2053,0
"Atlantis_00A","TRANS",2054,0
"Atlantis_00A","TRANS",2055,0
"Atlantis_00A","WIND",2014,0
"Atlantis_00A","WIND",2015,0
"Atlantis_00A","WIND",2016,0
"Atlantis_00A","WIND",2017,0
"Atlantis_00A","WIND",2018,0
"Atlantis_00A","WIND",2019,0
"Atlantis_00A","WIND",2020,0
"Atlantis_00A","WIND",2021,0
"Atlantis_00A","WIND",2022,0
"Atlantis_00A","WIND",2023,0
"Atlantis_00A","WIND",2024,0
"Atlantis_00A","WIND",2025,0
"Atlantis_00A","WIND",2026,0
"Atlantis_00A","WIND",2027,0
"Atlantis_00A","WIND",2028,0
"Atlantis_00A","WIND",2029,0
"Atlantis_00A","WIND",2030,0
"Atlantis_00A","WIND",2031,0
"Atlantis_00A","WIND",2032,0
"Atlantis_00A","WIND",2033,0
"Atlantis_00A","WIND",2034,0
"Atlantis_00A","WIND",2035,0
"Atlantis_00A","WIND",2036,0
"Atlantis_00A","WIND",2037,0
"Atlantis_00A","WIND",2038,0
"Atlantis_00A","WIND",2039,0
"Atlantis_00A","WIND",2040,0
"Atlantis_00A","WIND",2041,0
"Atlantis_00A","WIND",2042,0
"Atlantis_00A","WIND",2043,0
"Atlantis_00A","WIND",2044,0
"Atlantis_00A","WIND",2045,0
"Atlantis_00A","WIND",2046,0
"Atlantis_00A","WIND",2047,0
"Atlantis_00A","WIND",2048,0
"Atlantis_00A","WIND",2049,0
"Atlantis_00A","WIND",2050,0
"Atlantis_00A","WIND",2051,0
"Atlantis_00A","WIND",2052,0
"Atlantis_00A","WIND",2053,0
"Atlantis_00A","WIND",2054,0
"Atlantis_00A","WIND",2055,0
